Id,Label,year,citations,research_fields,keywords,level,indegree,outdegree,Degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering
53e9acf6b7602d97036d5769,A comparative analysis of methodologies for database schema integration,1986,2832,Data mining | Conceptual schema | Schema migration | Computer science | Database design | Database schema | Schema matching | Schema psychology | Strengths and weaknesses | Design activities,database schema integration | application boundary | database integration | unified representation | unifying framework | additional key words and phrases conceptual database design | comparative analysis | database design | models | design activity | schema integration | existing approach | information systems design | unified schema | view integration | database approach | data management | association analysis,L3,20,3,23,4,15,0.106517,0.116905,12343.506243,0.057312
53e9acfeb7602d97036dba60,Success measures for information systems strategic planning,1993,39,Information system | Terminology | Information technology | Strategic leadership | Engineering | Strategic planning | Strategic human resource planning | Conceptual framework | Scrutiny | Management science,information systems strategic planning | success of information systems strategic planning | information systems planning success measures | information s,L3,8,14,22,6,15,0.110652,0.153616,1270.064596,0.062771
53e9acfeb7602d97036dbbf5,Measuring the extent of EDI usage in complex organizations strategies and illustrative examples,1996,502,Strategic business unit | Electronic data interchange | Computer science | Knowledge management,case site | edi measurement | illustrative example | successful history | strategic value | complex organization | edi initiative | edi usage | strategic business unit | operational benefit | electronic data interchange | tactical linkage | edi use | edi,L3,10,9,19,6,14,0.161698,0.216861,1801.653667,0.099415
53e9ad04b7602d97036e3afc,National Technology Policy and Computer Production in Asia Pacific Countries,1995,35,Economics | Human resources | Public relations | Technology policy | Market forces | Software | Economy | Industrial organization | Government,human resource,L3,2,1,3,6,1,1,1,1,0.166667
53e9ad05b7602d97036e5705,Qualitative reasoning about physical processes,1981,148,Na ve physics | Computer science | Cognitive science | Commonsense reasoning | Artificial intelligence | Machine learning | Qualitative reasoning,incremental qualitative analysis wjth | qualitative reasoning | naive physics | practical importance | combines dekleer | physical process | common sense reasoning | physical world | quantity space idea | qualitative analysis,L3,1,0,1,1,0,0,0,0,0
53e9ad05b7602d97036e6b99,The validation of four ultrametric clustering algorithms,1980,77,Hierarchical clustering | k medians clustering | Canopy clustering algorithm | Pattern recognition | Multivariate normal distribution | Artificial intelligence | Ultrametric space | Cluster analysis | Mixture model | Mathematics | Single linkage clustering,Hierarchical clustering | Ultrametric inequality | Monte Carlo simulation,L3,1,0,1,0,0,0,0,0,0
53e9ad0ab7602d97036e97e6,Information Technology Outsourcing Conceptualizing Practice in the Public and Private Sector,1999,54,Transaction cost | Core competency | Information technology | Private sector | Computer science | Knowledge management | Outsourcing | Principal agent problem | Conceptual framework | Marketing | Knowledge process outsourcing,it outsourcing | outsourcing study | conceptualizing practice | it manager | core competency | united kingdom | core competencies | private sector | partnerships | empirical comparison | information technology outsourcing | transaction costs | conceptual framework | successful it outsourcing decision | agency theory | outsourcing arrangement | own relative merit | transaction cost | outsourcing | transaction cost economics | information technology | it management | economics,L3,0,1,1,8,17,0.090423,0.100756,0,0
53e9ad0bb7602d97036ec1f8,Does Every Inspection Need a Meeting,1993,3,Software engineering | Computer supported cooperative work | Group awareness | Computer science | Software inspection | Software development,following suggestion | products development interval | electronic mail | product quality | inspection meeting | large software development | collection process | alternative fault collection method | small face to face meeting | production time | cscw | software development | product development,L3,8,2,10,8,17,0.094701,0.114976,2311.318483,0.155556
53e9ad0bb7602d97036ec9d2,Optimistic versus pessimistic concurrency control mechanisms in database management systems,1982,204,,concurrency control | database management system,L3,0,0,0,12,0,0,0,0,0
53e9ad0bb7602d97036ed41f,Communication technologies and collaboration systems common domains problems and solutions,1992,27,Computer conferencing | Computer conference | Computer supported cooperative work | Collaboration | Cooperative work | Decision support system | Knowledge management | Emerging technologies | Engineering | Videoconferencing,common domain | collaboration system | communication technology | emerging technologies,L2,7,19,26,58,15,0.118655,0.18361,1706.89326,0.058462
53e9ad11b7602d97036efa02,Individual Differences In The Use Of Command Line And Menu Computer Interfaces,1997,38,,,L3,0,2,2,16,15,0.11582,0.146669,0,0
53e9ad12b7602d97036f3d9e,Talk to Paula and Peter They Are Experienced The Experience Engine in a Nutshell,1999,59,Systems engineering | Computer science | Computer security | Public relations | Knowledge engineering | Facilitator | Software development,experience engine | software engineering,L3,0,3,3,58,13,0.158677,0.185839,0,0
53e9ad12b7602d97036f4be5,Object oriented metrics that predict maintainability,1993,1561,Halstead complexity measures | Data mining | Systems engineering | Object oriented programming | Software engineering | Computer science | Software | Access control | Software development process | Software metric | Maintainability | Statistical analysis,object oriented metrics | one way function | partially ordered set | access control,L3,2,5,7,8,17,0.091629,0.110352,25.084524,0.02381
53e9ad18b7602d97036f9b07,Questionnaires A Framework using Mobile Code for Component Based Tele Exams,1998,7,Computer supported cooperative work | Object oriented programming | Computer science | Collaborative software | Human computer interaction | Mobile code | Multimedia | Workflow | Distributed computing,javabeans | cooperative frameworks | tele teaching | component based tele exams | mobile code | mobile components | customization | java | tellurium | application software | packaging | component model | collaboration | computer science education | computer applications | computer supported cooperative work | computer languages | read only memory | groupware | questionnaires | object oriented languages | life cycle | object oriented programming,L3,0,2,2,16,16,0.10628,0.141976,0,0.5
53e9ad18b7602d97036fa8a1,Novice LISP errors undetected losses of information from working memory,1985,236,Expression mathematics | Computer science | Lisp | Working memory | Arithmetic | Theoretical computer science | Human computer interaction,working memory,L3,4,0,4,10,0,0,0,0,0.083333
53e9ad18b7602d97036fa8fa,Double level languages and co operative working,1991,144,Collaborative design | Computer supported cooperative work | Computer science | Scheduling computing | Design support | Knowledge management | Management science,cscw | equality | criteria | double level language | co operative | double level language | competence | co operative working | cooperative,L3,8,5,13,16,17,0.095783,0.121177,1048.011954,0.012821
53e9ad18b7602d97036faee7,Measuring and aligning information systems with the organizations a case study,1993,73,Information system | Survey instrument | Objective Evidence | Knowledge management | Operationalization | Engineering | Perception,case study | aligning information system | information system,L3,2,3,5,6,16,0.102001,0.122692,18.25,0.15
53e9ad1fb7602d9703700a41,Formal ontology conceptual analysis and knowledge representation,1995,1508,Procedural knowledge | Body of knowledge | Descriptive knowledge | Knowledge representation and reasoning | Domain knowledge | Computer science | Knowledge based systems | Knowledge management | Formal ontology | Knowledge engineering,knowledge representation | knowledge engineering | knowledge base | domain knowledge,L3,5,7,12,4,14,0.133824,0.157999,1648.799195,0.128788
53e9ad1fb7602d9703701aa0,Process Structuring in Electronic Brainstorming,1996,202,Ideation | Brainstorming | Computer science | Knowledge management | Structuring | Electronic brainstorming,structure | decomposition,L3,7,1,8,58,18,0.086703,0.106888,1132.194444,0.107143
53e9ad26b7602d97037052da,Procurement strategies for information systems,1994,71,,Procurement Principle | efficient procurement strategy | different situation | general framework | recent system development project | routine system | procurement strategy | different procurement strategy | in house development | information systems development,L3,4,2,6,8,18,0.089321,0.108692,257.061905,0.066667
53e9ad26b7602d970370830a,Object oriented programming Themes and variations,1986,1152,Programming language | Object oriented programming | Computer science,object oriented programming,L3,10,0,10,12,0,0,0,0,0.033333
53e9ad26b7602d9703709615,Design for individuals design for groups tradeoffs between power and workspace awareness,1998,540,Workspace | Computer science | Engineering support | Collaborative software | Human computer interaction,workspace awareness | interaction technique,L3,1,7,8,16,15,0.12214,0.170649,193.592054,0.267857
53e9ad26b7602d9703709fae,Dissolving firm boundaries through surveillance incomplete contracts information assets and process integration,1998,2,Incomplete contracts | Corporate governance | Appropriation | Incentive | Asset computer security | Computer science | Microeconomics | Process integration | Communication channel | Economic rent | Industrial organization,dissolving firm boundary | incomplete contract | process integration | information asset | regression analysis | value chain,L3,0,4,4,6,14,0.158853,0.204978,0,0.083333
53e9ad2db7602d970371294a,How do people organize their desks Implications for the design of office information systems,1983,1239,,personal information environments | office information system | additional key words and phrases desk organization | information system,L3,17,0,17,1,0,0,0,0,0.044118
53e9ad33b7602d97037162f7,The diffusion of the Internet in a pro IT cultural environment a content analysis of the Singapore experience,1999,12,,singapore experience | content analysis | pro it cultural environment,L3,0,10,10,6,11,0.194615,0.22618,0,0.011111
53e9ad3ab7602d970371abab,A distributed problem solving approach for owner contractor prequalification,1998,2,Architecture | Mathematical optimization | Heuristic | Industrial engineering | Computer science | Decision support system | Rule of thumb | Artificial intelligence | Solver | Hierarchy | Artificial neural network | Classifier linguistics,distributed artificial intelligence | Knowledge Based Decision Support System | machine learning | heuristic | contractor prequalification,L3,0,1,1,0,1,1,1,0,0
53e9ad3bb7602d970371febd,Quantitative evaluation of software quality,1976,1227,Software quality analyst | Systems engineering | Computer science | Software peer review | Software quality control | Software metric | Software verification and validation | Software quality | Software development | Software sizing,current software | well defined framework | particular software life cycle activity | software quality evaluation | conceptual framework | software quality evaluation metrics | software life cycle cost | actual use | actual software | software quality | quantitative evaluation | software engineering | software measurement | management by objectives | quality assurance | software reliability | testing | software metric | software life cycle,L3,6,0,6,8,0,0,0,0,0.033333
53e9ad3bb7602d9703720f5f,The Quantification of Decision Support Benefits Within the Context of Value Analysis,1988,73,Decision rule | Computer science | Decision support system | Knowledge management | Management science,traditional cost benefit approach | specific decision support system | value analysis | decision rule | benefit utility | intangible benefit | traditional cost benefit analysis | decision support system | proposed system | significant intangible benefit | decision support benefit,L3,7,6,13,6,16,0.103666,0.126806,506.732254,0.032051
53e9ad42b7602d9703723f86,Implementing faceted classification for software reuse,1991,919,,software reuse | faceted classification | classification | information retrieval | text analysis | automatic control | subroutines | software systems,L3,9,0,9,8,0,0,0,0,0.041667
53e9ad42b7602d97037259f2,Temporal semantics and natural language processing in a decision support system,1987,18,Knowledge representation and reasoning | Temporal annotation | Computer science | Decision support system | Natural language user interface | Temporal database | Natural language | Natural language processing | Artificial intelligence | Decision model | Language identification,decision support system | natural language processing | temporal semantics,L3,2,1,3,4,2,0.666667,0.75,5685.872361,0
53e9ad42b7602d970372826b,A principled design for an integrated computational environment,1985,71,,computational system | pragmatic framework | computational environment | multifunctional system | naive realism | commonsense spatial knowledge | integrated computational environment | particular system | principled design | design process | particular object | programming languages | embedding | computer graphics | intelligibility | semantics | experimental design,L3,8,1,9,16,1,1,1,1936.31588,0.111111
53e9ad42b7602d9703729019,Small Business Alliances A Framework for Internet Enabled Strategic Advantage,1996,10,Alliance | Small business | Computer science | Competitive advantage | Knowledge management | Database transaction | Corporate structure | The Internet,large corporation | large organization | small business | standard internet service | different requirement | small businesses form ioss | successful internet alliance formation | internet enabled strategic advantage | large group | small business alliances | different inter organizational relationship | business driver,L3,1,3,4,6,18,0.090296,0.110646,5.25,0
53e9ad47b7602d970372a49b,Supporting the social processes of software development,1997,38,Social relation | Teamwork | Popularity | Knowledge management | Software | Social processes | Engineering | Team software process | Software development,software development | social interaction | teamwork,L3,0,8,8,8,16,0.126464,0.191851,0,0.053571
53e9ad47b7602d970372b149,The role of the champion in DSS implementation,1983,51,Decision support system | Knowledge management | Implementation | Top management | Champion | Engineering,Decision Support System | Implementation | Innovation | System Adoption | System Champion,L3,8,0,8,6,0,0,0,0,0.071429
53e9ad4eb7602d97037314a0,Institutional Factors in Information Technology Innovation,1994,1181,Economics | Information technology | Innovation economics | Ideology | New institutionalism | Public policy | Innovation management | Organizational theory | Marketing | Government,information technology | innovation | institutions,L1,16,0,16,6,0,0,0,0,0.0125
53e9ad4eb7602d9703732c76,Goal based process analysis a method for systematic process redesign,1993,42,Systematic process | Systems engineering | Computer science | Knowledge management | Organizational architecture | Process analysis | Design process | Process management,process redesign | organizational design | systematic process redesign | goal analysis | goal based process analysis | process analysis | work flow design,L3,0,3,3,8,18,0.096579,0.132619,0,0
53e9ad56b7602d970373908d,The role of cultural fitness in user resistance to information technology tools,1998,44,Organizational context | Computer science | Information technology | Systems design | Knowledge management | Human computer interaction | Cultural context | Cognition | Cultural analysis,Activity theory | Adaptive interfaces | System design | Culture | Adaptation,L3,0,0,0,16,0,0,0,0,0
53e9ad56b7602d970373af5c,Toward integrated support of synchronous and asynchronous communication in cooperative work an empirical study of real group communication,1993,26,Asynchronous communication | Cooperative work | Computer science | Communication in small groups | Empirical research | Distributed computing,integrated support | cooperative work | real group communication | empirical study | asynchronous communication | group communication,L3,0,6,6,58,16,0.116155,0.173469,0,0
53e9ad56b7602d970373c428,Tcl Tk based agents for mail and news notification,1997,2,,Tk based agent | news notification,L3,0,2,2,1,13,0.15093,0.171529,0,0
53e9ad56b7602d970373da59,Addressing the people issues of process improvement activities at Oerlikon Aerospace,1998,37,Aerospace | Systems engineering | Manufacturing engineering | Engineering | Management science,,L3,0,2,2,8,18,0.08646,0.103987,0,0
53e9ad57b7602d970373e866,Rapidly prototyping real time systems,1988,69,Computer architecture | Software engineering | Computer science | FPGA prototype | High level programming language | Modularity,large real time system | software reuse | automated prototyping environment | prototype code | rapid prototype construction | specification languages | prototyping approach | reusable components | systematic design method | programming environments | real time system | prototype system description language | high level languages | modularity | prototype construction | computational model | high level prototyping language | rapidly prototyping real time systems | prototyping | real time systems | design method | real time systems | satisfiability | computer model,L3,1,1,2,4,1,1,1,0.5,0
53e9ad5db7602d9703742626,Delegation technologies environmental scanning with intelligent agents,1991,64,,environmental monitoring | intelligent agent | variously skilled analyst | delegation technology | critical process | environmental indicator | problem solving activity | business environment | thorough evaluation | environmental monitoring process | effective environmental monitoring activity | business environment monitoring,L3,3,1,4,6,1,1,1,185.583333,0
53e9ad5db7602d9703746733,Representation results for defeasible logic,1997,401,,representation results | nonmonotonic reasoning | additional key words and phrases defeasible logic | default logics | deeper understanding | normal form | main benefit | computer science | representation result | normal forms | defeasible logic | logic programming | efficient implementation | transformations | theoretical tool | efficient formalism | default logic,L3,0,1,1,4,3,0.444444,0.541667,0,0
53e9ad63b7602d9703746b59,Top management toolbox for managing corporate IT,1999,34,Computer science | Toolbox | Knowledge management | Top management,corporate it | top management toolbox,L3,0,1,1,6,18,0.084983,0.097849,0,0
53e9ad63b7602d970374c2fc,The ten most valuable components of an information systems education,1994,35,Information system | Engineering ethics | Information technology | As is | Knowledge management | Curriculum | Management | Educational program | Engineering,is skills | information systems education | is curriculum | valuable component | is practitioner | acm | is careers | dpma | information system | inquiry | information technology,L3,1,1,2,8,3,0.461538,0.527778,2.75,0
53e9ad64b7602d970374cee1,A Rule Based Approach to Developing Software Development Prediction Models,1998,29,Decision rule | Body of knowledge | Rule based system | Systems engineering | Computer science | Software project management | Rolling Wave planning | Predictive modelling | User requirements document | Software development,requirements | IS project planning | decision rules | planning models,L3,0,14,14,8,11,0.205249,0.253482,0,0.043956
53e9ad68b7602d970375374d,The impact of goals on software project management an experimental investigation,1999,172,Schedule project management | Project portfolio management | Computer science | Knowledge management | Software project management | Software quality control | Project management triangle | Earned value management | Project planning | Management science | Project management,project performance | larger staff level | software project management | project management practice | different project goal | schedule group | experimental investigation | project completion time | role playing project simulation game | software project planning | software project manager | schedule goal | software quality,L3,0,3,3,8,18,0.086793,0.108276,0,0
53e9ad6cb7602d9703757d78,Why do individuals use computer technology a Finnish case study,1995,1013,Cross culture | Information technology | Usability | Knowledge management | Computer usage | Engineering | User interface | Microcomputer | Instrumental and intrinsic value | Computer technology,ease of use | enjoyment | finnish case study | computer technology | finland | cross culture | perceived usefulness | international | usage | cross culture,L3,6,8,14,10,16,0.10988,0.158224,328.933569,0.071429
53e9ad6db7602d970375b747,Risk Mitigation in Virtual Organizations,1998,198,Organizational performance | Organizational structure | Public relations | Organization development | Organizational effectiveness | Knowledge management | Organizational architecture | Risk management | Organizational learning | Organizational studies | Business,future work | high reliability organization | research agendum | risk mitigation | risk propensity | virtual organizations | thoughtful management | reliable performance | organizational structure | virtual organization | high level | e commerce | organizational culture | risk management | organizational design | organizational communication,L2,0,6,6,58,15,0.118706,0.153149,0,0.066667
53e9ad72b7602d970375da34,Information system technology can improve customer service,1987,28,Customer intelligence | Customer retention | Voice of the customer | Service quality | Customer to customer | Computer science | Knowledge management | Customer advocacy | Customer reference program | Customer Service Assurance,customer tie | information system technology | creative deployment | new way | customer service | information system | differentiated products,L3,1,1,2,6,1,1,1,0,0.5
53e9ad72b7602d97037611fc,Relevance judgments for assessing recall,1996,53,Information retrieval | Computer science | Precision and recall | System evaluation | Relevance information retrieval | Document retrieval | Recall | Test procedures,relevance judgment | information retrieval | comparative analysis | information retrieval system | relevance information retrieval,L3,0,1,1,1,2,0.666667,0.75,0,0
53e9ad72b7602d97037633da,Designing groupware for congruency in use,1998,72,System usage | Computer supported cooperative work | Computer science | Collaborative software | Knowledge management | Requirements analysis | Group work | Human computer interaction | System development | Merge version control | Design process,prototyping | requirement analysis | design process,L3,3,7,10,16,16,0.116734,0.167023,94.235551,0.122222
53e9ad72b7602d97037633a0,The Research Pyramid A Framework for Accounting Information Systems Research,1999,26,Accounting information system | Computer science | Knowledge management | Survey research | Design science | Pyramid,accounting information system,L3,0,7,7,4,10,0.204364,0.232664,0,0.047619
53e9ad7cb7602d970376f86a,From description to requirements an activity theoretic perspective,1999,45,Collaborative design | Computer science | Context analysis | Knowledge management | Human computer interaction | Engineering design process | Needs analysis | Management science,work situation | activity theoretic concept | collaborative design episode | contextually grounded requirement | structured description | design process | activity theoretic perspective | preliminary set | case study | ethnographically informed approach | contextual analysis | requirements | ethnography | activity theory | www,L3,0,1,1,16,16,0.118528,0.149008,0,0
53e9ad87b7602d9703780036,How to Improve the Calibration of Cost Models,1999,26,Cost contingency | Likelihood function | Industrial engineering | Regression analysis | Computer science | Real time computing | Cost estimate | Software | Statistics | Software development | Software sizing | Project management,general model | software project | proxy variable | longstanding problem | confidence interval | surrogate variable | common practice | software engineering | cost models | actual size | software cost | regression analysis | likelihood function | normal distribution | calibration | measurement error | project management | software development,L3,0,2,2,8,17,0.09167,0.108656,0,0
53e9ad8db7602d970378321d,Requirements Validation Through Viewpoint Resolution,1991,359,Data mining | Empirical evidence | Information retrieval | Computer science | Viewpoints | Systems analysis | Theoretical computer science | Software | Heuristics | Analogy | Software requirements,software engineering | software requirements | biomedical engineering | empirical evidence | complex system | packaging | patient monitoring | knowledge engineering | software systems | information analysis | systems analysis,L3,5,1,6,4,1,1,1,2.166667,0.1
53e9ad8db7602d9703787092,Iterative design of seamless collaboration media,1994,337,Telecommunications | Programming language | Software engineering | Computer science | Iterative design,seamless collaboration media | iterative design,L3,2,8,10,58,16,0.108134,0.155769,596.416667,0.122222
53e9ad8db7602d9703786e65,International dimensions of the productivity paradox,1998,184,Computer science | Theoretical computer science | Productivity paradox | Phenomenon | Neoclassical economics,productivity paradox | international dimension,L3,0,1,1,6,20,0.072352,0.081324,0,0
53e9ad8db7602d9703787cb4,Recommender systems in e commerce,1999,959,Mass customization | Recommender system | World Wide Web | Loyalty business model | Slope One | Computer science | Artificial intelligence | Machine learning | E commerce | Marketing,recommender system | recommender systems | cross sell | customer loyalty | electronic commerce | mass customization | interface | up sell | cross sell | mass customization | e commerce,L3,0,6,6,1,15,0.15542,0.188627,0,0.233333
53e9ad92b7602d9703789899,IT intensive value innovation in the electronic economy insights from Marshall industries,1999,293,,e business | supply chain management | systems approach | extranet | strategic information systems | electronic commerce | enterprise architecture | internet | supply chain | value chain | total quality management | it architecture,L3,0,9,9,6,13,0.15749,0.200538,0,0.055556
53e9ad92b7602d970378ba90,Managing Corporate Knowledge A Comparative Analysis of Experiences in Consulting Firms,1998,36,,,L3,0,0,0,58,0,0,0,0,0
53e9ad98b7602d9703790520,Roadblocks To Web Technology Adoption,1999,34,World Wide Web | Programming language | Computer science,,L3,1,1,2,6,15,0.121529,0.144033,334.833333,0
53e9ad98b7602d970379140b,Reconstrucing the Systems Development Organization,1989,45,Information system | Knowledge management | System development | Engineering,strategic recognition | ongoing development | installed system | typical information system | development staff | new system development business | proper emphasis | organization clings | substantial self deception | systems development organization,L3,6,3,9,8,18,0.085569,0.103656,2637.085283,0.069444
53e9ad9eb7602d9703797658,Schema coordination in federated database management a comparison with schema integration,1997,32,Data mining | Conceptual schema | Schema migration | Star schema | Computer science | Semi structured model | Document Structure Description | Database schema | Information schema | XML Schema Editor | Database,federated database systems | metadata management | schema integration | schema coordination | query translation | universal relation | federated database management | multi organizational information systems | information system,L3,0,2,2,4,13,0.124529,0.143773,0,0
53e9ad9eb7602d970379a1d3,Using information and information technology for sustainable competitive advantage some empirical evidence,1989,264,Management information systems | Empirical evidence | Information technology | Competitive advantage | Knowledge management | Engineering | Strategic information system,organizational facilitators | sustainable competitive advantage | information technology | competitive advantage | information resources | strategic information systems | organizational inhibitors | empirical evidence,L3,19,2,21,6,3,0.555556,0.666667,372.852234,0.038095
53e9adaab7602d97037a81ad,An examination of some software development effort and productivity determinants in ICASE tool projects,1996,42,,software development effort estimator | software productivity difference | ICASE tool type | software effort | software productivity | ICASE tool experience | ICASE based software project | software development effort | productivity determinant | integrated computer aided software engineering | ICASE tool project | software development productivity,L3,2,6,8,8,12,0.147427,0.18473,128.026152,0.160714
53e9adaab7602d97037ab48b,Determinants of Successful Website Design Relative Importance and Recommendations for Effectiveness,1999,174,Website design | World Wide Web | End user | Computer science | Knowledge management | Citation analysis | User interface | Web site | The Internet,successful website design | appropriate design | e commerce point | business content | page loading speed | effective website | security | literature survey | end user | customer focus | relative importance | business content | major category | electronic commerce | website design | internet navigation | navigation efficiency | page loading speed | user interfaces | citation analysis | internet | e commerce,L3,0,1,1,10,14,0.146573,0.169667,0,0
53e9adb1b7602d97037b4527,The impact of computer alienation on information technology investment decisions an exploratory cross national analysis,1995,160,Alienation | Management information systems | Expectancy theory | Information technology | Sociology | Competitive advantage | Knowledge management | Computer literacy | Information technology management | Investment decisions | Marketing | Management science,information technology investment decision | decision maker computer knowledge | information technology product | computer alienation measurement scale | information technology information source | information technology | alienated decision maker | exploratory cross national analysis | information technology adoption | computer purchase decision | computer experience | value expectancy theory | alienation,L3,2,1,3,10,2,0.666667,0.75,4,0
53e9adb6b7602d97037b9067,Building a Large Scale Knowledge Base for Machine Translation,1994,557,,large scale knowledge base | machine translation | semantic network | knowledge base | indexation,L3,4,0,4,4,0,0,0,0,0.166667
53e9adbdb7602d97037bd913,Adoption and utilization of commercial software packages exploring utilization equilibria transitions triggers and tracks,1999,187,,new equilibrium state | initial utilization equilibrium | discontinuous change pattern | information technology | information system utilization | existing equilibrium state | equilibrium state | external change | commercial software package | utilization equilibrium state | punctuated equilibrium model,L3,0,5,5,10,16,0.12313,0.162896,0,0.05
53e9adbdb7602d97037bea23,Research issues in ubiquitous computing,1994,41,World Wide Web | Computer science | Human computer interaction | Context aware pervasive systems | Ubiquitous computing | Distributed computing,research issue | ubiquitous computing | distributed computing,L3,0,2,2,16,19,0.076337,0.084711,0,0
53e9adbdb7602d97037bfe3a,An architecture for implementing extensible information seeking environments,1996,20,Architecture | World Wide Web | Abstraction | Information seeking | Computer science | Human computer interaction | Software | Information retrieval applications | Extensibility | Fireworks,extensible information seeking environment | user interface | information retrieval,L3,1,4,5,1,15,0.141342,0.190598,247.173737,0
53e9adbdb7602d97037c07c4,Culture A Fourth Dimension of Group Support,1994,10,Programming language | Computer science | Mathematics education | Fourth Dimension,,L3,0,0,0,58,0,0,0,0,0
53e9adbdb7602d97037c185d,The conceptualization and development of organizational decision support systems,1992,80,Decision analysis | Management information systems | Intelligent decision support system | Computer science | Decision support system | Knowledge management | Business decision mapping | R CAST | Evidential reasoning approach | Decision engineering | Management science,organizational decision support system | decision support systems | conceptualization | information technology | decision support system | groupware,L3,3,0,3,58,0,0,0,0,0.166667
53e9adbdb7602d97037c3132,Confusion with Diffusion Unravelling IS Diffusion and Innovation Literature with a Focus on SME S,1999,17,Confusion | Information technology | Computer science | Knowledge management | Diffusion theory | Empirical research,information technology | empirical research | diffusion,L3,0,6,6,6,14,0.156522,0.205242,0,0.066667
53e9adc2b7602d97037c5e8b,Design for conversation lessons from Cognoter,1991,326,Teamwork | Conversation | Computer science | Workspace | Software | Human computer interaction | Behavioral analysis,,L3,14,2,16,16,16,0.097385,0.106855,6748.83719,0.075
53e9adc2b7602d97037c8431,The role of help networks in facilitating use of CSCW tools,1995,72,Collaboratory | Computer supported cooperative work | Participatory design | Computer science | Organizational computing | Knowledge management | Human computer interaction,cscw tool | cscw system user | work group member | high provider | work group | small group | central support staff | help relationship | help pattern | effective use | ethnography | working group | betweenness centrality,L3,0,5,5,58,17,0.095179,0.123008,0,0.05
53e9adc7b7602d97037ce283,Information Systems Planning and Development Strategic Postures and Methodologies,1984,50,Information system | Computer science | Knowledge management | Strategic human resource planning | Strategic information system | Strategic planning | Contingency | Management science,,L3,4,1,5,58,15,0.106822,0.114364,18916.135533,0
53e9adc7b7602d97037ceed2,Reusability Framework Assessment and Directions,1987,480,Software engineering | Systems engineering | Engineering | Reusability,Reusability Framework,L3,14,1,15,8,1,1,1,46.85,0.095238
53e9adc8b7602d97037d0fdb,Requirements Engineering The Emerging Wisdom,1996,205,Information system | Systems engineering | Software engineering | Computer science | Requirements engineering | Exploit | Requirement | Information engineering | Metadata modeling | Metamodeling | Technology management,development context | requirements engineering | requirements technique | system development | next wave | non absolute nature | user need | Emerging Wisdom | Requirements Engineering,L3,2,2,4,4,2,0.75,0.833333,9,0
53e9adcdb7602d97037d2663,An Efficient Approach to Clustering in Large Multimedia Databases with Noise,1998,1919,Data mining | CURE data clustering algorithm | Computer science | Artificial intelligence | Cluster analysis | Canopy clustering algorithm | Data stream clustering | Correlation clustering | Determining the number of clusters in a data set | Constrained clustering | Multimedia | Machine learning | DBSCAN | Database,clustering algorithms | high dimensional data | molecular biology | feature vector | color histogram | technological progress,L3,2,6,8,0,17,0.135742,0.182482,16.118718,0.321429
53e9adcdb7602d97037d49ab,Acquisition and Symbolic Visualization of Aggregated Customer Information for Analyzing Web Information Systems,1999,18,Transaction processing | Customer intelligence | World Wide Web | Data visualization | Market segmentation | Voice of the customer | Hypermedia | Adaptive system | Visualization | Computer science,aggregated customer information | users approach | conceptual analysis | symbolic visualization | analyzing web information systems | adaptive system component | web information systems | actual behavior | global electronic makets | wis user | customer data | customer tracking | customer preference | data visualisation | adaptive system | transaction processing | electronic commerce | market segmentation,L3,0,3,3,6,15,0.115574,0.144623,0,0
53e9adceb7602d97037d85a9,Evaluating the Usefulness and the Ease of Use of a Web based Inspection Data Collection Tool,1998,51,Data collection | Systems engineering | Computer science | Usability | Technology acceptance model | Software | Human computer interaction | Web application | Software metric | User interface | The Internet,inspection data collection | tam postulate | tam determinant | subjects preferred wips | particular user belief | inspection tool | web based inspection data collection | different inspection technique | technology acceptance model | tam questionnaire | experiment | human factors | factor analysis | empirical evidence | world wide web | inspection | user interfaces | information technology | ease of use | software development | data collection | data analysis | internet | databases | wips | cost accounting | computer science | software engineering | software metrics,L3,0,6,6,8,16,0.110829,0.153792,0,0.166667
53e9add4b7602d97037db8b3,A comparative analysis of MIS project selection mechanisms,1994,6,,resource allocation | mis project selection mechanism | organizational change | mis project | application system selection | different type | comparative analysis | mis department | fewest user | top management involvement | different selection biasing | different group | top management | steering committees | user department | different mechanism | mis project selection | group selection | cost benefit analysis | organizational commitment | profitability,L3,1,10,11,6,16,0.099568,0.123758,9.283333,0.081818
53e9add4b7602d97037ddcc5,IOIS a knowledge based approach to an integrated office information system,1992,6,Information system | Resource management | Data mining | Architecture | Intelligent decision support system | Computer science | Decision support system | Expert system | Knowledge management | Knowledge based systems | Office automation,,L3,1,5,6,58,3,0.5,0.592593,15.7,0
53e9addbb7602d97037e3c81,An empirical study of the use of EDI in supermarket chains using a new conceptual framework,1999,27,Information system | Management information systems | Soft systems methodology | Electronic data interchange | Computer science | Information technology | Knowledge management | Conceptual framework | Strategic information system | Empirical research,accounting information systems | information technology | information security | computer information systems | jit | information science | empirical study | soft system methodology | strategic information systems | geographic information systems | information management system | information system | information systems technology | health information systems | management information systems | business model | information management | business information systems | management science | conceptual framework | information systems management | computer information technology,L3,0,23,23,6,12,0.202043,0.267106,0,0.041502
