Id,Label,year,citations,research_fields,keywords,level,indegree,outdegree,Degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering
53e9ab1ab7602d970349f43d,Management Problems of Internet Systems Development,2002,5,Computer science | Systems analysis | Knowledge management | Delphi | Data integrity | Internet presence management | System development | Information privacy | Strategic planning | Management science | The Internet,systems analysis | strategic planning | data privacy | internet | data integrity,L3,1,0,1,6,0,0,0,0,0
53e9ab1ab7602d97034a02b8,Price Comparison for Music CDs in Electronic and Brick and Mortar Markets Implications for Emergent Electronic Commerce,2000,9,Economics | Efficient market hypothesis | Advertising | Commerce | Economic surplus | Brick and mortar | Purchasing | Price dispersion | Product business | E commerce | The Internet,brick and mortar markets | nationally known brick and mortar cd shop | higher than expected internet price | music cds | internet market | brick and mortar market | brick and mortar shop | brick and mortar retail shop | emergent electronic commerce | largest internet seller | price comparison | market transaction | general market efficiency hypothesis | internet shop | internet marketing | costing | search cost | market efficiency | electronic commerce | consumer surplus | internet,L3,1,0,1,6,0,0,0,0,0
53e9ab1ab7602d97034a32b2,Anytime argumentative and abductive reasoning,2003,11,Monotonic function | Argumentative | Computer science | Abductive logic programming | Theoretical computer science | Artificial intelligence | Abductive reasoning | Probabilistic argumentation | Machine learning,Probabilistic argumentation | Abduction | Cost bounded approximation | Anytime algorithms,L3,0,1,1,9,1,1,1,0,0
53e9ab20b7602d97034aaff9,Anthropomorphism and the social robot,2003,299,Media Lab Europe s social robots | Social relation | Social robot | Computer science | Simulation | Social space | Human computer interaction | Artificial intelligence | Physical design | Robot | Artificial emotions,Anthropomorphism | Social robots | Humanoid | Artificial intelligence | Artificial emotion,L3,1,0,1,16,0,0,0,0,0
53e9ab20b7602d97034abda1,Building Replicated Internet Services Using TACT A Toolkit for Tunable Availability and Consistency Tradeoffs,2000,44,,consistency quality | higher consistency levels result | consistency metrics | differentiated availability | consistency tradeoffs | building replicated internet services | dynamically choosing availability | internet service | network partition | tunable availability | trade consistency | modern internet service | availability | internet | qos | databases | scalability | software fault tolerance | fault tolerant system | vents | computer science | performance | quality of service | adaptive systems | replication | consistency,L3,0,0,0,16,0,0,0,0,0
53e9ab25b7602d97034aeab1,On varying perspectives of problem decomposition,2002,10,SQL | Apprenticeship | Computer science | Distance education | Artificial intelligence,sql | distance education | smil,L3,0,0,0,12,0,0,0,0,0
53e9ab25b7602d97034b0efb,Dynamic Roi Calculations for E Commerce Systems,2003,1,Business value | Customer lifetime value | Capital budgeting | Industrial organization | Finance | Valuation finance | E commerce | Business,economic evaluations | customer lifetime value | capital budgeting models | real option pricing models | roi calculations | ecommerce systems | e commerce | business value | capital budgeting,L3,0,0,0,6,0,0,0,0,0
53e9ab2bb7602d97034b39ca,A perspective on knowledge compilation,2001,64,Programming language | Computer science | Succinctness | Directed acyclic graph | Theoretical computer science | Knowledge compilation,acyclic graph | different compilation | key dimension | nested class | large number | knowledge compilation | target compilation language | new compilation approach | flat target compilation language,L3,1,0,1,9,0,0,0,0,0
53e9ab32b7602d97034bbd12,Balancing Search and Stability Interdependencies Among Elements of Organizational Design,2003,972,Interdependence | Economics | Incentive | Organizational structure | Microeconomics | Organizational architecture | NK model | Conventional wisdom | Marginal utility | Hierarchy,good decision | organizational design | conventional wisdom | vertical hierarchy | broad search | effective organization | design element | balancing search | firm wide incentive | firm wide performance | good set | boundary condition | stability | interactions | organizational structure,L3,1,2,3,58,1,1,1,1,0
53e9ab32b7602d97034bddd4,An ontology for context aware pervasive computing environments,2003,1524,,cobra ont ontology | context reasoning | intelligent meeting room domain | context aware pervasive computing environment | web ontology language owl | context broker architecture | broker centric agent architecture | daml time ontology | associated property | inference engine | pervasive context aware system | logic | data fusion | language | computer architecture | pervasive computing | philosophy | web ontology language | statistical inference | agent architecture,L3,0,1,1,16,1,1,1,0,0
53e9ab37b7602d97034c47fd,Intelligent Internet Searching Agent Based On Hybrid Simulated Annealing,2000,93,Simulated annealing | Data mining | Intelligent agent | Information overload | World Wide Web | Computer science | Communication channel | National Information Infrastructure | Information extraction | The Internet | Scalability,information retrieval | intelligent agent | searching agent | simulated annealing | World wide Web,L3,1,0,1,1,0,0,0,0,0
53e9ab37b7602d97034c52e1,Management of project knowledge and experiences,2002,110,Extreme project management | Computer science | Personal knowledge management | Knowledge management | Knowledge value chain | Program management | Project management triangle | Organizational learning | OPM3 | Management science | Project management,knowledge management | project management,L3,0,1,1,58,2,0.666667,0.75,0,0
53e9ab3db7602d97034cad15,A methodology for ontology integration,2001,273,Ontology information science | Ontology alignment | Data mining | Ontology based data integration | Process ontology | Open Biomedical Ontologies | Computer science | OWL S | Suggested Upper Merged Ontology | Upper ontology,ontology,L3,0,1,1,4,1,1,1,0,0
53e9ab3eb7602d97034cc3e5,On Using Conceptual Data Modeling for Ontology Engineering,2003,154,Ontology information science | DogmaModeler | Ontology engineering | Ontology | World Wide Web | Domain knowledge | Software engineering | Conceptual model | Computer science | IDEF5 | Conceptual model computer science | Distributed computing,ontology | conceptual data modeling | context | ontology tools | reusability | DOGMA | DogmaModeler | ORM | ORM ML,L3,0,1,1,4,3,0.5,0.611111,0,0
53e9ab3eb7602d97034cd7e3,Akzeptanz mobiler Bezahlungsverfahren in Deutschland,2003,38,Mobile payment | Payment | Mobile commerce | Marketing | Business,mobile payment,L3,1,2,3,10,1,1,1,0,0.5
53e9ab3eb7602d97034d0991,A logic for uncertain probabilities,2001,1424,Autoepistemic logic | Paraconsistent logic | Probabilistic logic network | Algorithm | Theoretical computer science | First order logic | Philosophy of logic | Many valued logic | Predicate logic | Dynamic logic modal logic | Mathematics,uncertain probability | subjective logic,L2,15,0,15,9,0,0,0,0,0.038095
53e9ab3eb7602d97034d05dc,A lightweight capability communication mechanism,2000,13,Information system | Ontology information science | Knowledge representation and reasoning | Ask price | Horn clause | Terminology | Computer science | Knowledge based systems | Distributed computing,brokering mechanism | lightweight engineering solution | lightweight capability communication mechanism | sophisticated system | persistent problem | powerful brokering mechanism | capability description,L3,1,0,1,4,0,0,0,0,0
53e9ab42b7602d97034d16ae,Closing the Gap From Nescience to Knowledge Management,2003,10,Procedural knowledge | Body of knowledge | Knowledge integration | Domain knowledge | Personal knowledge management | Knowledge management | Knowledge value chain | Knowledge engineering | Knowledge base | Engineering,thekm system | information seeker | km process | km system | knowledge management | km environment | concrete need | information andknowledge centric process | concrete concept | market guides theexperts | software engineering | information systems,L3,1,3,4,58,3,0.625,0.766667,4,0.083333
53e9ab42b7602d97034d4b25,ScentTrails Integrating browsing and searching on the Web,2003,345,Information foraging theory | World Wide Web | Information scent | Information retrieval | Computer science | Hyperlink | Multimedia,searching | world wide web | single interface | complex information goal | novel approach | information scent | scenttrails | complementary advantage | content matching complex information | predominant paradigm | integrating browsing | browsing | preliminary user study | algorithms | human factors,L3,0,1,1,1,2,0.666667,0.75,0,0
53e9ab42b7602d97034d5a26,Get Ready for Agile Methods with Care,2002,602,Pace | CITES | Software engineering | Computer science | Engineering management | Information technology | Agile software development | Bureaucracy,professional aspects | project management | software engineering | Internet browser battle | agile driven software development methods | agile methods | agile driven approach | combined approach | comprehensive spectrum | critical technical success factor | national air traffic control | plan driven approach | plan driven software development methods | planning spectrum | real world examples | software disasters,L3,6,1,7,8,3,0.5,0.611111,15,0
53e9ab43b7602d97034d706e,A knowledge management reference model,2002,33,Reference model | Personal knowledge management | Computer science | Knowledge management | Knowledge value chain | Knowledge engineering | Organizational learning | Knowledge extraction | Knowledge base | Management system | Management science,knowledge management | reference model | information communication technology | system modeling | knowledge management system | process management | management systems,L3,0,3,3,58,1,1,1,0,0
53e9ab48b7602d97034dab8f,Anpassungsumgebung f r komponentenbasierte Software Kooperativ und lernf rderlich A cooperative and easy to learn Tailoring Environment for component based architectures,2003,5,Systems engineering | Software engineering | Computer science | Software,,L3,0,2,2,16,1,1,1,0,0.5
53e9ab48b7602d97034dc65a,String Kernels Fisher Kernels and Finite State Automata,2002,56,Kernel embedding of distributions | Kernel Fisher discriminant analysis | Tree kernel | Kernel principal component analysis | Artificial intelligence | String kernel | Variable kernel density estimation | Fisher kernel | Mathematics | Machine learning | Kernel statistics,finite state machine | bag of words | string kernel | finite state automata | markov process,L3,0,1,1,1,1,1,1,0,0
53e9ab48b7602d97034dce9d,Strategic information and strategic decision making the EIS CEO interface in smaller manufacturing companies,2003,93,Management information systems | Strategic decision making | As is | Knowledge management | Top management | Executive information system | Manufacturing firms | Engineering | Valuation finance,external information | strategic information | executive information systems | internal information | executive information system | ceo interface | management literature | environmental scanning | strategic decision | important internal information | accurate appraisal | external environment | top management | smaller manufacturing company | external data | particular order,L3,0,0,0,6,0,0,0,0,0
53e9ab4fb7602d97034e1052,An introduction to trust negotiation,2003,56,Computer security | Computer science | Credit card | Web service | Negotiation | The Internet,service offering | systems issue | paper credential | short paper | physical transmission | human intervention | last decade | electronic approach | sensitive interaction | current paper based approach,L3,0,5,5,9,2,0.666667,0.75,0,0.25
53e9ab4fb7602d97034e3b64,Towards Secure Mobile Multiagent Based Electronic Marketplace Systems,2001,5,Software engineering | Architectural design | Economic model | Computer science | Systems design | Software design pattern | Requirements analysis | Theoretical computer science | Management science,mobile agent | requirement analysis | development process | design pattern | system design | economic model | multi agent system,L3,0,5,5,9,2,0.857143,0.916667,0,0.1
53e9ab4fb7602d97034e49da,An incentive compatible reputation mechanism,2003,350,,incentive compatible reputation mechanism | trust | reputation | incentive compatibility | incentive compatibility | software agent,L3,1,6,7,9,4,0.458333,0.55303,0,0.2
53e9ab4fb7602d97034e5a61,Artificial Intelligence in Electronic Commerce,2000,5,Computer science | Pacific Rim | Music and artificial intelligence | Artificial intelligence,pacific rim international conference | new intelligent solution | artificial intelligence | australian workshop | challenging technical issue | electronic commerce | e commerce | artificial intelligent,L3,2,0,2,4,0,0,0,0,0.5
53e9ab4fb7602d97034e5f02,Knowledge management a review of theoretical frameworks and industrial cases,2000,69,,knowledge based systems | theoretical frameworks | critical issue | analysis result | knowledge management | integrated theoretical framework | research progress | deductive databases | whole picture | previous knowledge management framework | clear picture | major competition advantage | comprehensive theoretical framework | industrial cases | competitive advantage,L3,5,0,5,58,0,0,0,0,0.05
53e9ab55b7602d97034e864a,Knowledge management and the dynamic nature of knowledge,2002,724,Body of knowledge | Knowledge sharing | Domain knowledge | Computer science | Personal knowledge management | Knowledge transfer | Knowledge management | Knowledge value chain | Knowledge engineering | Organizational learning,km literature | knowledge sharing | knowledge transfer | knowledge management | knowledge creation | implicit knowledge | dynamic nature | effective knowledge management | ongoing management issue | km project | knowledge management program | information science | context effect | organizational theories,L3,0,0,0,58,0,0,0,0,0
53e9ab55b7602d97034ea4b7,Roles Of Knowledge Management In Online Procurement Systems,2002,55,Information system | Information technology | Personal knowledge management | Organizational culture | Knowledge management | Purchasing | Engineering | Procurement | IT asset management | Marketing | The Internet,Internet | information systems | information technology | inventory | purchasing,L3,0,0,0,58,0,0,0,0,0
53e9ab55b7602d97034edfbf,An Integrated Design Environment for Collaborative Tailoring,2003,6,Software engineering | Computer science | Integrated design | Distributed computing,,L3,0,3,3,16,2,0.714286,0.8,0,0.166667
53e9ab5ab7602d97034ee88e,Control and Coordination Approaches for Management of Software Development Projects,2003,0,Software peer review | Computer science | Package development process | Knowledge management | Software project management | Software development process | Software construction | Team software process | Software development | Process management | Social software engineering,software development,L3,0,1,1,8,1,1,1,0,0
53e9ab5ab7602d97034f0605,Introduction to the Special Issue on Managing Knowledge in Organizations Creating Retaining and Transferring Knowledge,2003,252,,special issue | transferring knowledge,L3,0,0,0,58,0,0,0,0,0
53e9ab5ab7602d97034f0bab,A field study of computer efficacy beliefs as an outcome of training the role of computer playfulness computer knowledge and performance during training,2002,182,Social psychology | Regression analysis | Psychology | Computer literacy | Computer experience | Variables | Self efficacy,Self efficacy | Computer efficacy | Computer playfulness | Computer experience | Training,L3,1,0,1,10,0,0,0,0,0
53e9ab5ab7602d97034f08c5,Eight questions for customer knowledge management in e business,2002,85,Customer retention | Customer intelligence | Voice of the customer | Computer science | Personal knowledge management | Customer to customer | Knowledge management | Knowledge value chain | Customer advocacy | Customer knowledge,electronic commerce | business strategy | customers | knowledge management | digital economy,L3,0,1,1,58,1,1,1,0,0
53e9ab5ab7602d97034f2b98,Domain Based Identification and Modelling of Business Component Applications,2003,25,Artifact centric business process model | Data mining | Business process | Software engineering | Computer science | Usability | Operations research | Business domain | Application domain | Strategic sourcing | Component based software engineering | Design process,supply chain | business process | functional decomposition | frame of reference,L3,1,1,2,6,1,1,1,1,0
53e9ab5fb7602d97034fc9a5,A framework for access control in workflow systems,2001,36,Workflow Management Coalition | Workflow technology | Business process | Computer science | Computer security | Access control | XPDL | Workflow engine | Workflow | Workflow management system,computer software | access control | bpr | functional requirement | business process | role based access control,L3,0,0,0,6,0,0,0,0,0
53e9ab64b7602d97034ff042,The ten commandments of data warehousing,2000,97,Information system | Data warehouse | Computer science | Knowledge management | Organizational readiness | Ten Commandments | Project success,organizational readiness | data warehouse | organizational prerequisites | great potential | project implementation | data warehousing | data warehousing project success | information systems | mature user | organizational prerequisite | complex project | data warehousing technology | information system,L3,2,0,2,6,0,0,0,0,0
53e9ab64b7602d97034ff2f0,Rationality In Strategic Information Technology Decisions The Impact Of Shared Domain Knowledge And It Unit Structure,2002,49,Management information systems | Rationality | Domain knowledge | Computer science | Information technology | Knowledge management | Management science,rationality | domain knowledge | information technology | information systems management,L3,3,1,4,6,1,1,1,3,0
53e9ab65b7602d9703501438,Alcoa the alloy constraint analyzer,2000,439,Constraint satisfaction | Model checking | Programming language | Object oriented programming | Computer science | Alloy Analyzer | Object model | Formal specification | Theoretical computer science | Formal methods | True quantified Boolean formula,conjoining constraint | object model | support tool | model incrementally | object model diagram | new notation | input language | behavioural property | complex relational structure | automatic analysis | alloy constraint analyzer | diagrams | formal specifications | model checking | topology | object oriented programming | logic | relational algebra | uml | risk analysis | computer science | data structures | formal method | boolean formula | formal specification | notation | sat solver | unified modeling language | boolean functions | constraint satisfaction | software analysis,L3,1,0,1,4,0,0,0,0,0
53e9ab69b7602d9703504551,A taxonomy of web search,2002,2883,Web search engine | Data mining | Web search query | World Wide Web | Site map | Information needs | Human computer information retrieval | Information retrieval | Web page | Computer science | Search analytics | Web crawler,information retrieval | search engine | information need,L3,0,2,2,1,1,1,1,0,0.5
53e9ab69b7602d9703505f7e,Impact Evaluation of Organisational Changes Enabled by Workflow Systems,2000,12,Information system | Change management | Asynchronous communication | Improvisation | Impact evaluation | Collaborative software | Computer science | Knowledge management | Workflow | Empirical research,detail orlikowski | workflow system | organisational change | change management approach | better response | workflow systems | impact evaluation | economic environment | improvisational change model | future empirical research | organisational changes | brief introductory review | change management | environmental economics | collaborative software | information systems | collaboration | routing | groupware | management of change | productivity | asynchronous communication | empirical research | knowledge management,L3,0,0,0,16,0,0,0,0,0
53e9ab69b7602d9703506dae,Using Workflow Technology to Manage Flexible e Learning Services,2002,86,Workflow technology | Pace | Software deployment | E learning | Business process | Computer science | Knowledge management | Workflow engine | Workflow management system | Workflow,flexible learning environment | workflows | e learning | business process,L3,0,0,0,4,0,0,0,0,0
53e9ab69b7602d970350918f,IT Outsourcing Risk Management at British Petroleum,2001,88,,it outsourcing risk management | british petroleum | risk exposure | operational definition | successive it | outsourcing risk | outsourcing contract | deliberate risk management | agency theory | transaction cost economics,L3,3,0,3,8,0,0,0,0,0
53e9ab69b7602d970350990d,A scalable content addressable network,2001,10812,Computer science | Key based routing | Content addressable network | Hash function | Kademlia | Overlay network | Distributed hash table | Hash table | Distributed computing | Chord peer to peer,low latency property | modern software system | scalable content addressable network | hash table | hash table like functionality | essential building block | similar functionality | internet like scale | content addressable network | fault tolerant | self organization | low latency | distributed system | software systems | content addressable network,L3,26,2,28,9,2,0.6,0.666667,3,0.121538
53e9ab6eb7602d970350ba90,Accelerating software development through collaboration,2002,57,Personal software process | Systems engineering | Software engineering | Computer science | Package development process | Software peer review | Software project management | Software development process | Team software process | Software development | Social software engineering,internet development community | va software | traditional software engineering methodology | software development project | small software development project | accelerating software development | software development pain point | sourceforge platform | collaborative software development | quarter million software developer | sourceforge enterprise edition | acceleration | software development | programming | software engineering methodologies | configuration management | software quality | software engineering | testing | collaborative software | linux | internet | component based development | public domain software | test bed,L3,0,1,1,8,1,1,1,0,0
53e9ab6fb7602d970350d568,Audience specific online community design,2002,144,World Wide Web | Online community | Computer science | Virtual community,certain age | virtual community | audience specific online community design,L3,1,1,2,58,3,0.5,0.611111,3,0
53e9ab6fb7602d970350daea,A survey on sensor networks,2002,20379,,different technical issue | related protocol | open research issue | new interest | layer section | various application area | sensor network | different application area | current state | low cost sensor network | ad hoc networks | data processing | patient monitoring | health | wireless communication | capacitive sensors | sensor networks | protocols | wireless communications | sensors | intelligent sensors | wireless sensor networks,L3,0,0,0,9,0,0,0,0,0
53e9ab6fb7602d970350dec4,Aligning Strategies Organizational Project Individual,2003,5,Corporate governance | Computer science | Knowledge management | Capability Maturity Model | OPM3 | Management science,capability maturity model | customer market | industry best practices model | individual strategy | it project tactic | inherent technology | individual priority | governance strategy | current it literature | industrial example | aligning strategies | organizational | project | best practice,L3,0,0,0,6,0,0,0,0,0
53e9ab6fb7602d970350f433,Empirical Measurement of the Effects of Cultural Diversity on Software Quality Management,2002,32,Software Engineering Process Group | Systems engineering | Computer science | Organizational culture | Knowledge management | Software quality control | Software project management | Software quality management | Software technical review | Software development process | Team software process,software quality management | cultural diversity | software process improvement | empirical measurement,L2,1,0,1,8,0,0,0,0,0
53e9ab73b7602d9703515b1b,Communities Business Models and System Architectures The Blueprint of MP3 com Napster and Gnutella Revisited,2001,42,Information system | Information technology | Computer science | Digital economy | Knowledge management | Blueprint | Business communication | Business model | Business architecture | Community organizing,communication | business models | system architecture | community | business model | system architectures | medium | gnutella revisited | information and communication technology | economic value | community organization | internet | business model | digital economy | music | software architecture,L3,2,1,3,58,1,1,1,1.5,0
53e9ab73b7602d9703518713,Detecting deception in reputation management,2003,504,Deception | Computer science | Artificial intelligence | Spurious relationship | Reputation management | Weighted Majority Algorithm | Machine learning | Reputation,social mechanism | deceptive agent | detecting deception | simulation experiment | reputation management | different setting | prediction accuracy | novel application | belief function | malicious agent | accurate witness | reputation | difference set | weighted majority algorithm,L2,0,8,8,9,3,0.560976,0.652174,0,0.160714
53e9ab78b7602d970351e257,Dynamic digital libraries for children,2001,45,World Wide Web | Observational study | Participatory design | Computer science | Computer system design | Collaborative writing | Digital library | Citizen journalism | Design process | Multimedia | Ethnography,dl prototype | current digital library | dynamic digital library | design partner | childrens dl | new childrens | active engagement | dynamic environment | current dls | observational study | initial design | design process | digital library | ethnography,L3,0,0,0,16,0,0,0,0,0
53e9ab78b7602d970351f67b,CMC and the Question of Democratisation a University Field Study,2000,8,Social relation | Communicative action | Computer science | Collaborative software | Knowledge management | Social space | Social effects | Democratization | Computer mediated communication | Technological determinism,social effect | linguistically mediated interaction | concurrent tendency | productive social space | communicative practice | communicative action | participants appropriate cmc | social interaction | foster democratization | computer mediated communication | university field study | field study | groupware | computer mediated communication | user interfaces | human factors,L3,1,0,1,58,0,0,0,0,0
53e9ab78b7602d9703521027,Learning How And Learning What Effects Of Tacit And Codified Knowledge On Performance Improvement Following Technology Adoption,2003,436,Team learning | Economics | Knowledge management | Organizational learning | Tacit knowledge | Management science | Performance improvement,knowledge management | organizational learning | tacit knowledge | and team learning,L3,0,0,0,58,0,0,0,0,0
53e9ab7eb7602d97035231d4,Understanding sequence and reply relationships within email conversations a mixed model visualization,2003,290,World Wide Web | Conversation | HTML email | Computer science | Visualization | Usability | Usability goals | Human computer interaction | Multimedia,reply operation | email client | email conversation | usability study | mixed model visualization | existing email client | chronological sequence | understanding sequence | usability goal | working prototype email client | reply relationship | computer mediated communication | asynchronous communication | activity theory | information visualization | mixed model,L3,1,4,5,1,5,0.419355,0.566667,12,0.05
53e9ab7eb7602d9703523c76,Discretionary Enforcement of Electronic Contracts,2002,67,Force majeure | Architecture | Computer security | Exclusion clause | Computer science | Electronic contracts | Enforcement | Contract management | Law administration,e business environment | contract rule | contract obligation | control mechanism | contract non compliance | contract management architecture | automated support | non compliance event | e market place | contract significant event | electronic contracts | discretionary enforcement | law | security | electronic commerce | automatic control | cyclic redundancy check | business | data security | e business,L3,3,3,6,9,2,0.8,0.875,9,0.1
53e9ab7eb7602d9703526fe9,Knowledge Management Support for Distributed Agile Software Processes,2002,46,Agile Unified Process | Software documentation | Computer science | Lean software development | Agile usability engineering | Agile software development | Software development process | Artificial intelligence | Empirical process process control model | Software development | Process management | Distributed computing,task oriented knowledge management support | virtual agile teams,L3,0,0,0,8,0,0,0,0,0
53e9ab82b7602d970352ddf3,Involving users in the design and usability evaluation of a clinical decision support system,2002,76,Computer vision | Risk prevention | Computer science | Usability | Human computer interaction | Artificial intelligence | Clinical decision support system | Delegation computing | Software requirements specification | Interface design | Process management,Usability | Evaluation | Clinical decision support systems | Cardiovascular risk,L3,0,0,0,16,0,0,0,0,0
53e9ab82b7602d970352f825,Reflections on the dimensions of trust and trustworthiness among online consumers,2002,902,Trustworthiness | Computer science | Knowledge management | Vendor,online consumer trust | single effect | world wide web | single dimensional construct | trust | multi dimensional perspective | integrity | trust influence | overall trust | benevolence | different belief | electronic commerce | trustworthiness | online customer activity | trust scales | online vendor | different consumer activity intention | ability | three dimensional,L3,3,3,6,10,2,0.666667,0.75,11.666667,0.033333
53e9ab89b7602d9703533c1e,A Learning Algorithm for Buying and Selling Agents in Electronic Marketplaces,2002,18,,reduced communication load | electronic marketplaces | electronic market environment | learning algorithm | product price | improved performance | expected value | proposed strategy | expected profit | selling agents | different quality | multiple selling agent | low quality goods | reinforcement learning | profitability,L3,1,2,3,9,3,0.571429,0.708333,0,0.5
53e9ab89b7602d97035350cb,Efficient distributed reputation scheme for peer to peer systems,2003,46,Public key infrastructure | Single point of failure | Reputation system | Peer to peer | Computer security | Computer science | Timestamp | Public key cryptography | Distributed computing | Scalability | Certificate,extended version | reputation system | existing system | information rating | p2p network | peer to peer system | rcert certificate | decentralized reputation scheme | p2p node | public key infrastructure | latest timestamp | p2p,L3,0,6,6,9,3,0.5,0.590909,0,0.1
53e9ab90b7602d9703538256,Information technology management the case of the Port of Singapore Authority,2000,70,Key management | Corporation | Leverage finance | Success factors | Information technology | Competitive advantage | Information technology management | Engineering | Creativity | Marketing,information technology | port operations | IT strategies | IT infrastructure | IT investment,L2,0,0,0,6,0,0,0,0,0
53e9ab90b7602d9703539c09,Mining User Moving Patterns for Personal Data Allocation in a Mobile Computing System,2000,41,Mobile computing | Data mining | Mobile search | Data stream mining | Computer science | Mobile database | Data objects | Data allocation | Data mining algorithm | Distributed computing | Performance improvement,mobile computer | mobile computing | distributed databases | distributed computing | computer architecture | information systems | wireless communication | data mining | mobile communication,L3,0,0,0,0,0,0,0,0,0
53e9ab90b7602d970353aad1,Knowing the Impacts of Information Technology Towards an Organizational Memory System as a Tool for IT Management,2000,6,Business process management | Information management | Computer science | Personal knowledge management | Digital firm | Knowledge management | Business relationship management | Information technology management | Business process modeling | Management science | Technology management | Process management,business process | it management | information technology | it based process improvement | major problem | business practice | organizational memory system | knowledge management | bounded knowledge area | organizational impact | major question,L3,0,0,0,6,0,0,0,0,0
53e9ab90b7602d970353b5b6,Contracting to Assure Supply How to Share Demand Forecasts in a Supply Chain,2001,1404,Economics | Information asymmetry | Incentive | Microeconomics | Supply chain | Game theory,assure supply | supplier constructs capacity | share demand forecasts | forecast sharing | initial forecast | forced compliance | optimal supply chain performance | compliance regime | harming supply chain performance | updated forecast | contract compliance regime | supply chain | signaling | demand forecasting | asymmetric information | game theory,L3,3,0,3,6,0,0,0,0,0
53e9ab90b7602d970353cb18,Information technology governance by design investigating hybrid configurations and integration mechanisms,2000,66,Corporate governance | Comparative case | Information technology | Computer science | Knowledge management | Organizational architecture | Financial services | Conceptualization | Organizational theory | Conceptual framework,information technology governance | integration mechanism | hybrid configuration | organizational design | information technology | financial services,L3,4,0,4,6,0,0,0,0,0
53e9ab97b7602d970353ef09,The Virtual Commons Why Free Riding Can Be Tolerated in File Sharing Networks,2002,55,,information good | file sharing | free riding | costs and benefits | client server architecture,L3,0,2,2,9,6,0.287879,0.364912,0,0
53e9ab97b7602d9703540e96,Using Trust Management to Support Transferable Hash Based Micropayments,2003,30,Electronic money | Computer science | Computer security | Micropayment | Electronic funds transfer | Hash function | Delegation | Public key cryptography | Management system | Financial management,delegation | digital cash | one way hash functions | public key certificates | trust management,L3,1,0,1,9,0,0,0,0,0
53e9ab97b7602d97035443c9,On Requirements for Ontologies in Management of Web Services,2002,68,Ontology information science | Mobile QoS | Units of measurement | Service quality | Computer science | Quality of service | Formal specification | Web service | The Internet | Distributed computing,measurement unit | web services | formal specification | formal representation | qos metrics | different qos metrics | third party web services | formal definition | qos constraint | currency unit | quality of service | satisfiability | web service,L3,1,1,2,9,2,0.666667,0.75,4,0
53e9ab9eb7602d9703546c97,Data Mining Techniques for Personalization,2000,128,Recommender system | Data mining | Data stream mining | World Wide Web | Collaborative filtering | Web mining | Information retrieval | Computer science | Personalization,data mining | collaborative filtering,L3,0,0,0,0,0,0,0,0,0
53e9ab9eb7602d970354aeaa,Introducing chat into business organizations toward an instant messaging maturity model,2003,99,Asynchronous communication | Social network | Computer supported cooperative work | Instant messaging | Computer science | Knowledge management | Capability Maturity Model | Attribution | Computer mediated communication,24 month period | social network | detailed study | chat behavior | previous study | lotus sametime | im product | instant messaging maturity model | introducing chat | communications channel | business organization | synchronous communication | communication channels | computer mediated communication | cscw | maturity model,L3,0,7,7,58,3,0.592593,0.697917,0,0.095238
53e9ab9eb7602d970354be67,Corporate portals a literature review of a new concept in Information Management,2001,135,Information system | Metadata | Hypertext | World Wide Web | Information management | Enterprise portal | XML | Intranet | Knowledge management | Unstructured data | Engineering,corporate portal function | corporate portal architecture | new concept | corporate information | information management | information container | corporate portal | different kind | enterprise operational databases | literature review | enterprise digital information | enterprise business | hypertext | structured data | extensible markup language,L3,1,2,3,58,1,1,1,1,0.166667
53e9aba4b7602d970354e6af,Development of a Measure for the Organizational Learning Construct,2002,363,Management information systems | Computer science | Knowledge management | Organizational learning | Organizational intelligence,initial work | information technology | Organizational Learning Construct | 28 item instrument | social learning | organizational outcome | organizational grafting | organizational learning | MIS function manager | instrument development | intellectual capital management,L3,0,0,0,58,0,0,0,0,0
53e9aba4b7602d970354ff67,Enriching very large ontologies using the WWW,2000,419,,hierarchical clustering | world wide web,L3,4,0,4,1,0,0,0,0,0.083333
53e9aba4b7602d9703551905,Data Mining For Network Intrusion Detection A Comparison Of Alternative Methods,2001,110,Data mining | Data stream mining | External Data Representation | Computer science | Network security | Rough set | Anomaly based intrusion detection system | Ranging | Artificial intelligence | Artificial neural network | Intrusion detection system | Machine learning,rough sets | network security | intrusion detection | telecommunications | data mining | neural networks,L3,0,0,0,0,0,0,0,0,0
53e9aba4b7602d9703551b9e,Data modelling versus ontology engineering,2002,491,Ontology information science | Ontology engineering | Ontology based data integration | Data mining | Process ontology | Computer science | Ontology chart | Suggested Upper Merged Ontology | Upper ontology | Ontology components | Database,ontology and knowledge engineering | conceptual relation | ontology base | domain semantics | dogma ontology engineering approach | data model | data modelling | generic knowledge | current computer science parlance | domain rule | ontology engineering framework | dogma ontology | knowledge engineering,L3,1,1,2,4,3,0.5,0.611111,1.5,0
53e9aba5b7602d9703553810,What is Meant by Tacit Knowledge Towards a Better Understanding of the Shape of Actions,2000,60,,,L3,0,0,0,58,0,0,0,0,0
53e9abaab7602d97035564cd,Determination of Context Window Size,2001,6,Statistic | Pattern recognition | Computer science | Natural language analysis | Nonparametric statistics | Artificial intelligence | Mutual information | Statistics | Spurious relationship | Quartile | Collocation,text analysis | mutual information,L3,0,0,0,1,0,0,0,0,0
